"ITTER107","Territorio","TIPO_DATO_FOL","Tipo dato","SEXISTAT1","Sesso","ETA1","Classe di età","DURATA","Durata della disoccupazione","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"ITC3","Liguria","UNEM_R","tasso di disoccupazione","9","totale","Y15-74","15-74 anni","TOTAL","totale","2020-Q2","T2-2020",7.393112,,
"ITC3","Liguria","UNEM_R","tasso di disoccupazione","9","totale","Y15-74","15-74 anni","TOTAL","totale","2020-Q1","T1-2020",10.187657,,
"ITC3","Liguria","UNEM_R","tasso di disoccupazione","9","totale","Y15-74","15-74 anni","TOTAL","totale","2020-Q3","T3-2020",7.274944,,
"ITC3","Liguria","UNEM_R","tasso di disoccupazione","9","totale","Y15-74","15-74 anni","TOTAL","totale","2020-Q4","T4-2020",8.4637,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","UNEM_R","tasso di disoccupazione","2","femmine","Y15-74","15-74 anni","TOTAL","totale","2019","2019",7.256847,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","UNEM_R","tasso di disoccupazione","2","femmine","Y15-74","15-74 anni","TOTAL","totale","2019-Q1","T1-2019",6.983044,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","UNEM_R","tasso di disoccupazione","2","femmine","Y15-74","15-74 anni","TOTAL","totale","2019-Q2","T2-2019",7.148738,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","UNEM_R","tasso di disoccupazione","2","femmine","Y15-74","15-74 anni","TOTAL","totale","2019-Q4","T4-2019",7.680887,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","UNEM_R","tasso di disoccupazione","2","femmine","Y15-74","15-74 anni","TOTAL","totale","2019-Q3","T3-2019",7.224195,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","UNEM_R","tasso di disoccupazione","2","femmine","Y15-74","15-74 anni","TOTAL","totale","2020","2020",5.470819,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","UNEM_R","tasso di disoccupazione","2","femmine","Y15-74","15-74 anni","TOTAL","totale","2020-Q2","T2-2020",3.455925,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","UNEM_R","tasso di disoccupazione","2","femmine","Y15-74","15-74 anni","TOTAL","totale","2020-Q1","T1-2020",5.089511,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","UNEM_R","tasso di disoccupazione","2","femmine","Y15-74","15-74 anni","TOTAL","totale","2020-Q3","T3-2020",6.019126,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","UNEM_R","tasso di disoccupazione","2","femmine","Y15-74","15-74 anni","TOTAL","totale","2020-Q4","T4-2020",7.25638,,
"ITD2","Provincia Autonoma Trento","UNEM_R","tasso di disoccupazione","9","totale","Y15-74","15-74 anni","M_GE12","12 mesi e più","2019","2019",1.437778,,
"ITD2","Provincia Autonoma Trento","UNEM_R","tasso di disoccupazione","9","totale","Y15-74","15-74 anni","M_GE12","12 mesi e più","2020","2020",0.905115,,
"ITF4","Puglia","UNEM_R","tasso di disoccupazione","2","femmine","Y15-74","15-74 anni","TOTAL","totale","2019","2019",17.582698,,
"ITF4","Puglia","UNEM_R","tasso di disoccupazione","2","femmine","Y15-74","15-74 anni","TOTAL","totale","2019-Q1","T1-2019",19.329524,,
"ITF4","Puglia","UNEM_R","tasso di disoccupazione","2","femmine","Y15-74","15-74 anni","TOTAL","totale","2019-Q2","T2-2019",16.12889,,
"ITF4","Puglia","UNEM_R","tasso di disoccupazione","2","femmine","Y15-74","15-74 anni","TOTAL","totale","2019-Q4","T4-2019",17.482911,,
"ITF4","Puglia","UNEM_R","tasso di disoccupazione","2","femmine","Y15-74","15-74 anni","TOTAL","totale","2019-Q3","T3-2019",17.422156,,
"ITF4","Puglia","UNEM_R","tasso di disoccupazione","2","femmine","Y15-74","15-74 anni","TOTAL","totale","2020","2020",16.661811,,
"ITF4","Puglia","UNEM_R","tasso di disoccupazione","2","femmine","Y15-74","15-74 anni","TOTAL","totale","2020-Q2","T2-2020",14.728531,,
"ITF4","Puglia","UNEM_R","tasso di disoccupazione","2","femmine","Y15-74","15-74 anni","TOTAL","totale","2020-Q1","T1-2020",15.589926,,
"ITF4","Puglia","UNEM_R","tasso di disoccupazione","2","femmine","Y15-74","15-74 anni","TOTAL","totale","2020-Q3","T3-2020",19.133948,,
"ITF4","Puglia","UNEM_R","tasso di disoccupazione","2","femmine","Y15-74","15-74 anni","TOTAL","totale","2020-Q4","T4-2020",17.077899,,
"ITD1","Provincia Autonoma Bolzano / Bozen","UNEM_R","tasso di disoccupazione","2","femmine","Y15-74","15-74 anni","M_GE12","12 mesi e più","2019","2019",0.878569,,
"ITD1","Provincia Autonoma Bolzano / Bozen","UNEM_R","tasso di disoccupazione","2","femmine","Y15-74","15-74 anni","M_GE12","12 mesi e più","2020","2020",0.969679,,
"ITF5","Basilicata","UNEM_R","tasso di disoccupazione","1","maschi","Y_GE15","15 anni e più","M_GE12","12 mesi e più","2019","2019",5.14084,,
"ITF5","Basilicata","UNEM_R","tasso di disoccupazione","1","maschi","Y_GE15","15 anni e più","M_GE12","12 mesi e più","2020","2020",3.694687,,
"ITF6","Calabria","UNEM_R","tasso di disoccupazione","2","femmine","Y_GE15","15 anni e più","M_GE12","12 mesi e più","2019","2019",14.110163,,
"ITF6","Calabria","UNEM_R","tasso di disoccupazione","2","femmine","Y_GE15","15 anni e più","M_GE12","12 mesi e più","2020","2020",13.609777,,
"ITF5","Basilicata","UNEM_R","tasso di disoccupazione","9","totale","Y15-74","15-74 anni","TOTAL","totale","2019","2019",10.782198,,
"ITF5","Basilicata","UNEM_R","tasso di disoccupazione","9","totale","Y15-74","15-74 anni","TOTAL","totale","2019-Q1","T1-2019",14.398711,,
"ITF5","Basilicata","UNEM_R","tasso di disoccupazione","9","totale","Y15-74","15-74 anni","TOTAL","totale","2019-Q2","T2-2019",9.59399,,
"ITF5","Basilicata","UNEM_R","tasso di disoccupazione","9","totale","Y15-74","15-74 anni","TOTAL","totale","2019-Q4","T4-2019",9.541725,,
"ITF5","Basilicata","UNEM_R","tasso di disoccupazione","9","totale","Y15-74","15-74 anni","TOTAL","totale","2019-Q3","T3-2019",9.550394,,
"ITF5","Basilicata","UNEM_R","tasso di disoccupazione","9","totale","Y15-74","15-74 anni","TOTAL","totale","2020","2020",8.624013,,
"ITF5","Basilicata","UNEM_R","tasso di disoccupazione","9","totale","Y15-74","15-74 anni","TOTAL","totale","2020-Q2","T2-2020",7.132791,,
"ITF5","Basilicata","UNEM_R","tasso di disoccupazione","9","totale","Y15-74","15-74 anni","TOTAL","totale","2020-Q1","T1-2020",7.587327,,
"ITF5","Basilicata","UNEM_R","tasso di disoccupazione","9","totale","Y15-74","15-74 anni","TOTAL","totale","2020-Q3","T3-2020",10.475719,,
"ITF5","Basilicata","UNEM_R","tasso di disoccupazione","9","totale","Y15-74","15-74 anni","TOTAL","totale","2020-Q4","T4-2020",9.161715,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","9","totale","Y_GE15","15 anni e più","TOTAL","totale","2019","2019",17.580718,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","9","totale","Y_GE15","15 anni e più","TOTAL","totale","2019-Q1","T1-2019",19.376561,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","9","totale","Y_GE15","15 anni e più","TOTAL","totale","2019-Q2","T2-2019",17.29052,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","9","totale","Y_GE15","15 anni e più","TOTAL","totale","2019-Q4","T4-2019",17.425568,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","9","totale","Y_GE15","15 anni e più","TOTAL","totale","2019-Q3","T3-2019",16.24969,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","9","totale","Y_GE15","15 anni e più","TOTAL","totale","2020","2020",15.879228,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","9","totale","Y_GE15","15 anni e più","TOTAL","totale","2020-Q2","T2-2020",14.053574,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","9","totale","Y_GE15","15 anni e più","TOTAL","totale","2020-Q1","T1-2020",16.91193,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","9","totale","Y_GE15","15 anni e più","TOTAL","totale","2020-Q3","T3-2020",16.646715,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","9","totale","Y_GE15","15 anni e più","TOTAL","totale","2020-Q4","T4-2020",15.813053,,
"ITD3","Veneto","UNEM_R","tasso di disoccupazione","2","femmine","Y15-74","15-74 anni","M_GE12","12 mesi e più","2019","2019",3.2884,,
"ITD3","Veneto","UNEM_R","tasso di disoccupazione","2","femmine","Y15-74","15-74 anni","M_GE12","12 mesi e più","2020","2020",2.541536,,
"ITC3","Liguria","UNEM_R","tasso di disoccupazione","2","femmine","Y15-74","15-74 anni","M_GE12","12 mesi e più","2019","2019",6.783717,,
"ITC3","Liguria","UNEM_R","tasso di disoccupazione","2","femmine","Y15-74","15-74 anni","M_GE12","12 mesi e più","2020","2020",4.578838,,
"ITE4","Lazio","UNEM_R","tasso di disoccupazione","9","totale","Y_GE15","15 anni e più","TOTAL","totale","2019","2019",9.927102,,
"ITE4","Lazio","UNEM_R","tasso di disoccupazione","9","totale","Y_GE15","15 anni e più","TOTAL","totale","2019-Q1","T1-2019",11.561584,,
"ITE4","Lazio","UNEM_R","tasso di disoccupazione","9","totale","Y_GE15","15 anni e più","TOTAL","totale","2019-Q2","T2-2019",9.982888,,
"ITE4","Lazio","UNEM_R","tasso di disoccupazione","9","totale","Y_GE15","15 anni e più","TOTAL","totale","2019-Q4","T4-2019",10.07338,,
"ITE4","Lazio","UNEM_R","tasso di disoccupazione","9","totale","Y_GE15","15 anni e più","TOTAL","totale","2019-Q3","T3-2019",8.082097,,
"ITE4","Lazio","UNEM_R","tasso di disoccupazione","9","totale","Y_GE15","15 anni e più","TOTAL","totale","2020","2020",9.085814,,
"ITE4","Lazio","UNEM_R","tasso di disoccupazione","9","totale","Y_GE15","15 anni e più","TOTAL","totale","2020-Q2","T2-2020",6.524979,,
"ITE4","Lazio","UNEM_R","tasso di disoccupazione","9","totale","Y_GE15","15 anni e più","TOTAL","totale","2020-Q1","T1-2020",9.172854,,
"ITE4","Lazio","UNEM_R","tasso di disoccupazione","9","totale","Y_GE15","15 anni e più","TOTAL","totale","2020-Q3","T3-2020",11.09446,,
"ITE4","Lazio","UNEM_R","tasso di disoccupazione","9","totale","Y_GE15","15 anni e più","TOTAL","totale","2020-Q4","T4-2020",9.451069,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","UNEM_R","tasso di disoccupazione","1","maschi","Y15-74","15-74 anni","M_GE12","12 mesi e più","2019","2019",2.225643,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","UNEM_R","tasso di disoccupazione","1","maschi","Y15-74","15-74 anni","M_GE12","12 mesi e più","2020","2020",1.43078,,
"ITC3","Liguria","UNEM_R","tasso di disoccupazione","1","maschi","Y15-74","15-74 anni","TOTAL","totale","2019","2019",7.387094,,
"ITC3","Liguria","UNEM_R","tasso di disoccupazione","1","maschi","Y15-74","15-74 anni","TOTAL","totale","2019-Q1","T1-2019",8.949936,,
"ITC3","Liguria","UNEM_R","tasso di disoccupazione","1","maschi","Y15-74","15-74 anni","TOTAL","totale","2019-Q2","T2-2019",6.847909,,
"ITC3","Liguria","UNEM_R","tasso di disoccupazione","1","maschi","Y15-74","15-74 anni","TOTAL","totale","2019-Q4","T4-2019",7.363749,,
"ITC3","Liguria","UNEM_R","tasso di disoccupazione","1","maschi","Y15-74","15-74 anni","TOTAL","totale","2019-Q3","T3-2019",6.390589,,
"ITC3","Liguria","UNEM_R","tasso di disoccupazione","1","maschi","Y15-74","15-74 anni","TOTAL","totale","2020","2020",7.2729,,
"ITC3","Liguria","UNEM_R","tasso di disoccupazione","1","maschi","Y15-74","15-74 anni","TOTAL","totale","2020-Q2","T2-2020",6.568604,,
"ITC3","Liguria","UNEM_R","tasso di disoccupazione","1","maschi","Y15-74","15-74 anni","TOTAL","totale","2020-Q1","T1-2020",8.35708,,
"ITC3","Liguria","UNEM_R","tasso di disoccupazione","1","maschi","Y15-74","15-74 anni","TOTAL","totale","2020-Q3","T3-2020",6.577378,,
"ITC3","Liguria","UNEM_R","tasso di disoccupazione","1","maschi","Y15-74","15-74 anni","TOTAL","totale","2020-Q4","T4-2020",7.578909,,
"ITE4","Lazio","UNEM_R","tasso di disoccupazione","1","maschi","Y15-74","15-74 anni","M_GE12","12 mesi e più","2019","2019",5.617895,,
"ITE4","Lazio","UNEM_R","tasso di disoccupazione","1","maschi","Y15-74","15-74 anni","M_GE12","12 mesi e più","2020","2020",4.514318,,
"ITC3","Liguria","UNEM_R","tasso di disoccupazione","2","femmine","Y15-74","15-74 anni","TOTAL","totale","2019","2019",12.284781,,
"ITC3","Liguria","UNEM_R","tasso di disoccupazione","2","femmine","Y15-74","15-74 anni","TOTAL","totale","2019-Q1","T1-2019",15.406903,,
"ITC3","Liguria","UNEM_R","tasso di disoccupazione","2","femmine","Y15-74","15-74 anni","TOTAL","totale","2019-Q2","T2-2019",12.321082,,
"ITC3","Liguria","UNEM_R","tasso di disoccupazione","2","femmine","Y15-74","15-74 anni","TOTAL","totale","2019-Q4","T4-2019",10.688042,,
"ITC3","Liguria","UNEM_R","tasso di disoccupazione","2","femmine","Y15-74","15-74 anni","TOTAL","totale","2019-Q3","T3-2019",10.768095,,
"ITC3","Liguria","UNEM_R","tasso di disoccupazione","2","femmine","Y15-74","15-74 anni","TOTAL","totale","2020","2020",9.618436,,
"ITC3","Liguria","UNEM_R","tasso di disoccupazione","2","femmine","Y15-74","15-74 anni","TOTAL","totale","2020-Q2","T2-2020",8.397781,,
"ITC3","Liguria","UNEM_R","tasso di disoccupazione","2","femmine","Y15-74","15-74 anni","TOTAL","totale","2020-Q1","T1-2020",12.375152,,
"ITC3","Liguria","UNEM_R","tasso di disoccupazione","2","femmine","Y15-74","15-74 anni","TOTAL","totale","2020-Q3","T3-2020",8.119084,,
"ITC3","Liguria","UNEM_R","tasso di disoccupazione","2","femmine","Y15-74","15-74 anni","TOTAL","totale","2020-Q4","T4-2020",9.534228,,
"ITF6","Calabria","UNEM_R","tasso di disoccupazione","1","maschi","Y15-74","15-74 anni","TOTAL","totale","2019","2019",20.213319,,
"ITF6","Calabria","UNEM_R","tasso di disoccupazione","1","maschi","Y15-74","15-74 anni","TOTAL","totale","2019-Q1","T1-2019",23.484173,,
"ITF6","Calabria","UNEM_R","tasso di disoccupazione","1","maschi","Y15-74","15-74 anni","TOTAL","totale","2019-Q2","T2-2019",18.916512,,
"ITF6","Calabria","UNEM_R","tasso di disoccupazione","1","maschi","Y15-74","15-74 anni","TOTAL","totale","2019-Q4","T4-2019",20.608288,,
"ITF6","Calabria","UNEM_R","tasso di disoccupazione","1","maschi","Y15-74","15-74 anni","TOTAL","totale","2019-Q3","T3-2019",17.99762,,
"ITF6","Calabria","UNEM_R","tasso di disoccupazione","1","maschi","Y15-74","15-74 anni","TOTAL","totale","2020","2020",18.739593,,
"ITF6","Calabria","UNEM_R","tasso di disoccupazione","1","maschi","Y15-74","15-74 anni","TOTAL","totale","2020-Q2","T2-2020",17.721585,,
"ITF6","Calabria","UNEM_R","tasso di disoccupazione","1","maschi","Y15-74","15-74 anni","TOTAL","totale","2020-Q1","T1-2020",20.344914,,
"ITF6","Calabria","UNEM_R","tasso di disoccupazione","1","maschi","Y15-74","15-74 anni","TOTAL","totale","2020-Q3","T3-2020",20.756722,,
"ITF6","Calabria","UNEM_R","tasso di disoccupazione","1","maschi","Y15-74","15-74 anni","TOTAL","totale","2020-Q4","T4-2020",16.094363,,
"ITF2","Molise","UNEM_R","tasso di disoccupazione","9","totale","Y_GE15","15 anni e più","TOTAL","totale","2019","2019",12.193766,,
"ITF2","Molise","UNEM_R","tasso di disoccupazione","9","totale","Y_GE15","15 anni e più","TOTAL","totale","2019-Q1","T1-2019",11.74729,,
"ITF2","Molise","UNEM_R","tasso di disoccupazione","9","totale","Y_GE15","15 anni e più","TOTAL","totale","2019-Q2","T2-2019",13.408138,,
"ITF2","Molise","UNEM_R","tasso di disoccupazione","9","totale","Y_GE15","15 anni e più","TOTAL","totale","2019-Q4","T4-2019",10.363847,,
"ITF2","Molise","UNEM_R","tasso di disoccupazione","9","totale","Y_GE15","15 anni e più","TOTAL","totale","2019-Q3","T3-2019",13.20732,,
"ITF2","Molise","UNEM_R","tasso di disoccupazione","9","totale","Y_GE15","15 anni e più","TOTAL","totale","2020","2020",9.514595,,
"ITF2","Molise","UNEM_R","tasso di disoccupazione","9","totale","Y_GE15","15 anni e più","TOTAL","totale","2020-Q2","T2-2020",5.208836,,
"ITF2","Molise","UNEM_R","tasso di disoccupazione","9","totale","Y_GE15","15 anni e più","TOTAL","totale","2020-Q1","T1-2020",9.416999,,
"ITF2","Molise","UNEM_R","tasso di disoccupazione","9","totale","Y_GE15","15 anni e più","TOTAL","totale","2020-Q3","T3-2020",11.549504,,
"ITF2","Molise","UNEM_R","tasso di disoccupazione","9","totale","Y_GE15","15 anni e più","TOTAL","totale","2020-Q4","T4-2020",11.672666,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","1","maschi","Y_GE15","15 anni e più","TOTAL","totale","2019","2019",16.247403,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","1","maschi","Y_GE15","15 anni e più","TOTAL","totale","2019-Q1","T1-2019",18.266631,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","1","maschi","Y_GE15","15 anni e più","TOTAL","totale","2019-Q2","T2-2019",16.220346,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","1","maschi","Y_GE15","15 anni e più","TOTAL","totale","2019-Q4","T4-2019",15.598357,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","1","maschi","Y_GE15","15 anni e più","TOTAL","totale","2019-Q3","T3-2019",14.943405,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","1","maschi","Y_GE15","15 anni e più","TOTAL","totale","2020","2020",14.631661,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","1","maschi","Y_GE15","15 anni e più","TOTAL","totale","2020-Q2","T2-2020",13.374774,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","1","maschi","Y_GE15","15 anni e più","TOTAL","totale","2020-Q1","T1-2020",15.494307,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","1","maschi","Y_GE15","15 anni e più","TOTAL","totale","2020-Q3","T3-2020",14.684598,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","1","maschi","Y_GE15","15 anni e più","TOTAL","totale","2020-Q4","T4-2020",14.931305,,
"ITE4","Lazio","UNEM_R","tasso di disoccupazione","2","femmine","Y15-74","15-74 anni","M_GE12","12 mesi e più","2019","2019",5.376365,,
"ITE4","Lazio","UNEM_R","tasso di disoccupazione","2","femmine","Y15-74","15-74 anni","M_GE12","12 mesi e più","2020","2020",4.915552,,
"ITF6","Calabria","UNEM_R","tasso di disoccupazione","2","femmine","Y15-74","15-74 anni","TOTAL","totale","2019","2019",22.491256,,
"ITF6","Calabria","UNEM_R","tasso di disoccupazione","2","femmine","Y15-74","15-74 anni","TOTAL","totale","2019-Q1","T1-2019",25.911893,,
"ITF6","Calabria","UNEM_R","tasso di disoccupazione","2","femmine","Y15-74","15-74 anni","TOTAL","totale","2019-Q2","T2-2019",24.790563,,
"ITF6","Calabria","UNEM_R","tasso di disoccupazione","2","femmine","Y15-74","15-74 anni","TOTAL","totale","2019-Q4","T4-2019",19.230916,,
"ITF6","Calabria","UNEM_R","tasso di disoccupazione","2","femmine","Y15-74","15-74 anni","TOTAL","totale","2019-Q3","T3-2019",20.312846,,
"ITF6","Calabria","UNEM_R","tasso di disoccupazione","2","femmine","Y15-74","15-74 anni","TOTAL","totale","2020","2020",22.562547,,
"ITF6","Calabria","UNEM_R","tasso di disoccupazione","2","femmine","Y15-74","15-74 anni","TOTAL","totale","2020-Q2","T2-2020",22.113838,,
"ITF6","Calabria","UNEM_R","tasso di disoccupazione","2","femmine","Y15-74","15-74 anni","TOTAL","totale","2020-Q1","T1-2020",28.386693,,
"ITF6","Calabria","UNEM_R","tasso di disoccupazione","2","femmine","Y15-74","15-74 anni","TOTAL","totale","2020-Q3","T3-2020",23.041777,,
"ITF6","Calabria","UNEM_R","tasso di disoccupazione","2","femmine","Y15-74","15-74 anni","TOTAL","totale","2020-Q4","T4-2020",17.121903,,
"ITD4","Friuli-Venezia Giulia","UNEM_R","tasso di disoccupazione","2","femmine","Y15-74","15-74 anni","M_GE12","12 mesi e più","2019","2019",3.686617,,
"ITD4","Friuli-Venezia Giulia","UNEM_R","tasso di disoccupazione","2","femmine","Y15-74","15-74 anni","M_GE12","12 mesi e più","2020","2020",3.357777,,
"ITF1","Abruzzo","UNEM_R","tasso di disoccupazione","1","maschi","Y_GE15","15 anni e più","M_GE12","12 mesi e più","2019","2019",4.496954,,
"ITF1","Abruzzo","UNEM_R","tasso di disoccupazione","1","maschi","Y_GE15","15 anni e più","M_GE12","12 mesi e più","2020","2020",3.911115,,
"ITF4","Puglia","UNEM_R","tasso di disoccupazione","9","totale","Y15-74","15-74 anni","M_GE12","12 mesi e più","2019","2019",8.7349,,
"ITF4","Puglia","UNEM_R","tasso di disoccupazione","9","totale","Y15-74","15-74 anni","M_GE12","12 mesi e più","2020","2020",8.14533,,
"ITC3","Liguria","UNEM_R","tasso di disoccupazione","1","maschi","Y15-74","15-74 anni","M_GE12","12 mesi e più","2019","2019",3.524906,,
"ITC3","Liguria","UNEM_R","tasso di disoccupazione","1","maschi","Y15-74","15-74 anni","M_GE12","12 mesi e più","2020","2020",2.619745,,
"ITF5","Basilicata","UNEM_R","tasso di disoccupazione","9","totale","Y15-74","15-74 anni","M_GE12","12 mesi e più","2019","2019",6.114545,,
"ITF5","Basilicata","UNEM_R","tasso di disoccupazione","9","totale","Y15-74","15-74 anni","M_GE12","12 mesi e più","2020","2020",4.491062,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","UNEM_R","tasso di disoccupazione","9","totale","Y15-74","15-74 anni","M_GE12","12 mesi e più","2019","2019",2.359202,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","UNEM_R","tasso di disoccupazione","9","totale","Y15-74","15-74 anni","M_GE12","12 mesi e più","2020","2020",1.639316,,
"ITF2","Molise","UNEM_R","tasso di disoccupazione","1","maschi","Y_GE15","15 anni e più","TOTAL","totale","2019","2019",10.507344,,
"ITF2","Molise","UNEM_R","tasso di disoccupazione","1","maschi","Y_GE15","15 anni e più","TOTAL","totale","2019-Q1","T1-2019",9.742,,
"ITF2","Molise","UNEM_R","tasso di disoccupazione","1","maschi","Y_GE15","15 anni e più","TOTAL","totale","2019-Q2","T2-2019",10.342413,,
"ITF2","Molise","UNEM_R","tasso di disoccupazione","1","maschi","Y_GE15","15 anni e più","TOTAL","totale","2019-Q4","T4-2019",10.324613,,
"ITF2","Molise","UNEM_R","tasso di disoccupazione","1","maschi","Y_GE15","15 anni e più","TOTAL","totale","2019-Q3","T3-2019",11.560792,,
"ITF2","Molise","UNEM_R","tasso di disoccupazione","1","maschi","Y_GE15","15 anni e più","TOTAL","totale","2020","2020",9.048249,,
"ITF2","Molise","UNEM_R","tasso di disoccupazione","1","maschi","Y_GE15","15 anni e più","TOTAL","totale","2020-Q2","T2-2020",4.144188,,
"ITF2","Molise","UNEM_R","tasso di disoccupazione","1","maschi","Y_GE15","15 anni e più","TOTAL","totale","2020-Q1","T1-2020",9.396538,,
"ITF2","Molise","UNEM_R","tasso di disoccupazione","1","maschi","Y_GE15","15 anni e più","TOTAL","totale","2020-Q3","T3-2020",11.300015,,
"ITF2","Molise","UNEM_R","tasso di disoccupazione","1","maschi","Y_GE15","15 anni e più","TOTAL","totale","2020-Q4","T4-2020",10.915701,,
"ITC4","Lombardia","UNEM_R","tasso di disoccupazione","1","maschi","Y15-74","15-74 anni","TOTAL","totale","2019","2019",4.755737,,
"ITC4","Lombardia","UNEM_R","tasso di disoccupazione","1","maschi","Y15-74","15-74 anni","TOTAL","totale","2019-Q1","T1-2019",5.496651,,
"ITC4","Lombardia","UNEM_R","tasso di disoccupazione","1","maschi","Y15-74","15-74 anni","TOTAL","totale","2019-Q2","T2-2019",4.5622,,
"ITC4","Lombardia","UNEM_R","tasso di disoccupazione","1","maschi","Y15-74","15-74 anni","TOTAL","totale","2019-Q4","T4-2019",4.491422,,
"ITC4","Lombardia","UNEM_R","tasso di disoccupazione","1","maschi","Y15-74","15-74 anni","TOTAL","totale","2019-Q3","T3-2019",4.467298,,
"ITC4","Lombardia","UNEM_R","tasso di disoccupazione","1","maschi","Y15-74","15-74 anni","TOTAL","totale","2020","2020",4.380024,,
"ITC4","Lombardia","UNEM_R","tasso di disoccupazione","1","maschi","Y15-74","15-74 anni","TOTAL","totale","2020-Q2","T2-2020",3.324013,,
"ITC4","Lombardia","UNEM_R","tasso di disoccupazione","1","maschi","Y15-74","15-74 anni","TOTAL","totale","2020-Q1","T1-2020",4.131349,,
"ITC4","Lombardia","UNEM_R","tasso di disoccupazione","1","maschi","Y15-74","15-74 anni","TOTAL","totale","2020-Q3","T3-2020",5.290933,,
"ITC4","Lombardia","UNEM_R","tasso di disoccupazione","1","maschi","Y15-74","15-74 anni","TOTAL","totale","2020-Q4","T4-2020",4.756435,,
"ITF3","Campania","UNEM_R","tasso di disoccupazione","1","maschi","Y_GE15","15 anni e più","TOTAL","totale","2019","2019",18.399867,,
"ITF3","Campania","UNEM_R","tasso di disoccupazione","1","maschi","Y_GE15","15 anni e più","TOTAL","totale","2019-Q1","T1-2019",20.721152,,
"ITF3","Campania","UNEM_R","tasso di disoccupazione","1","maschi","Y_GE15","15 anni e più","TOTAL","totale","2019-Q2","T2-2019",18.79829,,
"ITF3","Campania","UNEM_R","tasso di disoccupazione","1","maschi","Y_GE15","15 anni e più","TOTAL","totale","2019-Q4","T4-2019",17.853523,,
"ITF3","Campania","UNEM_R","tasso di disoccupazione","1","maschi","Y_GE15","15 anni e più","TOTAL","totale","2019-Q3","T3-2019",16.286386,,
"ITF3","Campania","UNEM_R","tasso di disoccupazione","1","maschi","Y_GE15","15 anni e più","TOTAL","totale","2020","2020",16.686445,,
"ITF3","Campania","UNEM_R","tasso di disoccupazione","1","maschi","Y_GE15","15 anni e più","TOTAL","totale","2020-Q2","T2-2020",16.770354,,
"ITF3","Campania","UNEM_R","tasso di disoccupazione","1","maschi","Y_GE15","15 anni e più","TOTAL","totale","2020-Q1","T1-2020",17.273368,,
"ITF3","Campania","UNEM_R","tasso di disoccupazione","1","maschi","Y_GE15","15 anni e più","TOTAL","totale","2020-Q3","T3-2020",16.44996,,
"ITF3","Campania","UNEM_R","tasso di disoccupazione","1","maschi","Y_GE15","15 anni e più","TOTAL","totale","2020-Q4","T4-2020",16.259974,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","9","totale","Y15-74","15-74 anni","M_GE12","12 mesi e più","2019","2019",3.294794,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","9","totale","Y15-74","15-74 anni","M_GE12","12 mesi e più","2019-Q1","T1-2019",3.661565,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","9","totale","Y15-74","15-74 anni","M_GE12","12 mesi e più","2019-Q2","T2-2019",3.05497,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","9","totale","Y15-74","15-74 anni","M_GE12","12 mesi e più","2019-Q4","T4-2019",3.403465,,
